gap_id,month,category,gap_type,candidate_file,candidate_path,candidate_document_type,matched_keywords,matched_text_snippet,candidate_reason,confidence,recommended_action
GAP-006,2024-02,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-006,2024-02,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-007,2024-02,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; fahrzeug; miete; rechnung; versicherung," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-008,2024-02,Enrico,MISSING_ENRICO_EVIDENCE,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,02-2024; 02.2024; 02/2024; 202402; abrechnung; enrico; gutschrift; weissflog," MREF+139717 CRED+DE07ZZZ00000843064 SVWZ+Stahlgruber GmbH//Chemnitz/DE 02-02-2024T16:17:58 Folgenr. 01 Verfalld. 1227 STAHLGRUBER GMBH CHEMNITZ; BIC: COBADEFFXXX; IBAN: DE31 7004 0041 0217 5008 00 -1.507,39 Tagessumme: EUR Auszug/Blatt: 25",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungen/Lohnauswertungen.pdf,Payroll,03.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 2.580,00 0,00 01.04.2024 2.580,00 0,00 01.05.2024 2.980,00 0,00 01.06.2024 2.960,00 0,00 01.07.2024 2.880,",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen.pdf,Payroll,03.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 2.580,00 0,00 01.04.2024 2.580,00 0,00 01.05.2024 2.980,00 0,00 01.06.2024 2.960,00 0,00 01.07.2024 2.880,",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy19.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy19.pdf,Payroll,03.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 2.580,00 0,00 01.04.2024 2.580,00 0,00 01.05.2024 2.980,00 0,00 01.06.2024 2.960,00 0,00 01.07.2024 2.880,",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen__copy37.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/Lohnauswertungen__copy37.pdf,Payroll,03.2024; entgeltabrechnung; entgeltbescheinigung; lohn; lohnabrechnung; lohnauswertung; lohnjournal," 2.580,00 0,00 01.04.2024 2.580,00 0,00 01.05.2024 2.980,00 0,00 01.06.2024 2.960,00 0,00 01.07.2024 2.880,",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Entgeltbescheinigungen 03-2024.pdf,00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 03-2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; entgeltbescheinigung; lohn; lohnabrechnung; mrz 2024,Entgeltbescheinigungen 03-2024.pdf 00_INBOX - Входящи - Eingang/Accounting/2024/Entgeltbescheinigungen 03-2024.pdf 659798 Martin Zahariev ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-009,2024-03,payroll,MISSING_STRICT_TOTALS,Lohnauswertungen.pdf,00_INBOX - Входящи - Eingang/Accounting/ihrelohnauswertungenmrz2024/Lohnauswertungen.pdf,Payroll,03.2024; 03/2024; lohn; lohnabrechnung; lohnauswertung; mrz 2024, Martin Zahariev 602 08.03.2024 10001 Usti Nad Labem 27 1 ,month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-010,2024-03,health insurance,MISSING_STRICT_STATUS_AMOUNTS,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; aok; barmer; beitraege; bkk; dak; kkh; krankenkasse; sozialversicherung; techniker; tk; viactiv,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/8. Überweisungsnachweise bzw. Barzahlungsquittungen/# 2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting/audit2024/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy2.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024__copy3.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched,HIGH,MOVE_TO_CATEGORY
GAP-011,2024-03,operating cost,MISSING_STRICT_DUE_PAID_UNPAID,10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/14_Duplicates/10. Nachweis von Lohnzahlungen - Bankkontoumsätze 2024.pdf,Health Insurance,03-2024; 03.2024; 03/2024; 202403; fahrzeug; miete; rechnung; versicherung,"REF+138250 CRED+DE65GAA00000067281 SVWZ+CHEMNITZ//SPARKASSE CHEMNITZ/DE 14-03-2024T14:35: 34 Folgenr. 01 Verfalld. 1227 Fremdentgelt 5,00 EUR SPARKASSE CHEMNITZ; BIC: CHEKDE81XXX; IBAN: DE98 8705 0000 9000 4814 11 VERFUEGUNG GELDAUTOMAT 15",month matched; category/type keywords matched; duplicate-folder candidate,MEDIUM,NEED_MANUAL_REVIEW
